review_id,order_id,rating,review_text,review_date
5650,11007,4,"Loved it, will order again.",2025-11-22
5651,20504,4,Value for money.,2025-08-06
5652,14241,5,Packaging could be better.,2025-12-27
5653,14685,4,Delivery was late but food was good.,2026-04-05
5654,9833,,Absolutely delicious.,2026-03-12
5655,14376,5,Food was cold on arrival.,2024-11-04
5656,13302,3,Value for money.,2026-05-21
5657,5252,5,Absolutely delicious.,2025-12-02
5658,16973,5,Best biryani in town.,2024-04-09
5659,12795,5,Packaging could be better.,2026-01-04
5660,13037,4,Absolutely delicious.,2025-01-07
5661,601,4,Delivery was late but food was good.,2026-02-09
5662,4997,1,Best biryani in town.,2024-06-04
5663,19723,1,Value for money.,2024-12-13
5664,10036,5,Absolutely delicious.,2025-12-28
5665,1250,2,"Great food, arrived hot!",2026-04-23
5666,7048,5,Fresh and tasty.,2026-01-22
5667,14664,1,Average experience.,2026-02-25
5668,20935,4,Food was cold on arrival.,2025-10-26
5669,12943,2,Portion size was small.,2025-12-16
5670,13193,3,Value for money.,2024-06-26
5671,11752,4,Absolutely delicious.,2026-01-28
5672,22614,5,Order was missing an item.,2026-05-26
5673,12602,4,Food was cold on arrival.,2024-11-18
5674,20832,3,Portion size was small.,2025-10-14
5675,5860,3,Fresh and tasty.,2025-09-11
5676,20695,3,Perfect as always.,2024-05-05
5677,10810,5,Order was missing an item.,2026-06-26
5678,53,3,Best biryani in town.,2026-04-14
5679,19357,5,Rider was polite and quick.,2025-11-08
5680,19310,3,Average experience.,2026-02-09
5681,22302,4,Delivery was late but food was good.,2025-12-21
5682,4980,1,Fresh and tasty.,2025-05-09
5683,3269,5,Packaging could be better.,2026-04-20
5684,13424,4,Value for money.,2025-03-20
5685,12621,3,Delivery was late but food was good.,2026-04-19
5686,3818,,Fresh and tasty.,2025-11-28
5687,17013,3,Rider was polite and quick.,2026-05-28
5688,10855,5,"Great food, arrived hot!",2026-06-02
5689,22745,4,Portion size was small.,2026-03-08
5690,1359,4,Perfect as always.,2026-01-26
5691,17131,5,Food was cold on arrival.,2026-06-20
5692,21636,4,Order was missing an item.,2025-12-23
5693,8952,5,Delivery was late but food was good.,2025-04-10
5694,13606,5,"Loved it, will order again.",2025-02-16
5695,11347,,"Loved it, will order again.",2025-12-22
5696,16912,5,Perfect as always.,2025-08-15
5697,17985,4,Absolutely delicious.,2025-10-31
5698,24040,5,"Loved it, will order again.",2025-12-17
5699,24779,5,Fresh and tasty.,2026-05-14
5700,5861,4,Average experience.,2024-10-06
5701,17339,,Portion size was small.,2025-08-13
5702,6444,4,Portion size was small.,2025-04-08
5703,6681,3,"Great food, arrived hot!",2026-04-16
5704,11376,,"Great food, arrived hot!",2025-02-28
5705,20032,3,Best biryani in town.,2026-05-15
5706,21831,2,Would not recommend.,2025-01-15
5707,9351,5,Order was missing an item.,2024-12-03
5708,15667,,Perfect as always.,2026-02-13
5709,15918,,Average experience.,2026-06-30
5710,11625,3,Absolutely delicious.,2024-10-01
5711,6110,4,Would not recommend.,2025-08-13
5712,9900,5,Would not recommend.,2026-03-31
5713,463,5,Food was cold on arrival.,2026-06-13
5714,85,5,"Great food, arrived hot!",2024-03-09
5715,15742,,Portion size was small.,2026-06-20
5716,21667,5,Packaging could be better.,2026-06-30
5717,13884,5,Portion size was small.,2025-12-22
5718,23430,4,Delivery was late but food was good.,2025-07-17
5719,24830,5,Best biryani in town.,2026-03-02
5720,6506,4,Packaging could be better.,2026-06-28
5721,4136,4,Best biryani in town.,2025-03-15
5722,21498,2,Would not recommend.,2026-04-19
5723,19156,4,Average experience.,2025-10-29
5724,21751,2,Best biryani in town.,2026-02-19
5725,19459,5,Order was missing an item.,2024-10-30
5726,7936,5,"Loved it, will order again.",2025-08-04
5727,19940,5,"Loved it, will order again.",2026-03-13
5728,13634,4,Average experience.,2026-05-13
5729,15442,1,"Loved it, will order again.",2025-10-17
5730,10601,1,Would not recommend.,2026-02-07
5731,4638,,"Great food, arrived hot!",2025-07-02
5732,21609,5,Would not recommend.,2026-03-27
5733,9927,1,Portion size was small.,2026-04-08
5734,4789,5,Delivery was late but food was good.,2025-06-30
5735,7807,5,Average experience.,2026-06-10
5736,12429,2,Portion size was small.,2024-10-04
5737,9491,5,Fresh and tasty.,2024-09-17
5738,11300,4,Rider was polite and quick.,2025-10-06
5739,6199,5,"Loved it, will order again.",2026-02-08
5740,9307,3,Absolutely delicious.,2026-06-10
5741,7822,4,Would not recommend.,2025-07-19
5742,21316,3,Fresh and tasty.,2024-11-20
5743,20026,5,Portion size was small.,2026-01-03
5744,6690,5,Order was missing an item.,2026-05-01
5745,9536,5,Value for money.,2025-04-12
5746,11408,5,Order was missing an item.,2026-03-29
5747,16797,3,Food was cold on arrival.,2026-01-10
5748,21542,3,"Great food, arrived hot!",2025-05-26
5749,19209,4,Food was cold on arrival.,2026-06-28
5750,22623,3,Average experience.,2026-04-02
5751,324,4,Delivery was late but food was good.,2026-06-18
5752,21801,5,Rider was polite and quick.,2025-04-22
5753,7607,4,Absolutely delicious.,2026-06-29
5754,11101,5,Perfect as always.,2025-11-22
5755,14860,4,Best biryani in town.,2025-09-04
5756,23059,5,"Great food, arrived hot!",2025-08-05
5757,922,2,Rider was polite and quick.,2025-06-01
5758,22940,5,Rider was polite and quick.,2026-03-30
5759,20010,5,Best biryani in town.,2024-08-29
5760,24207,4,Food was cold on arrival.,2026-01-31
5761,18277,4,"Great food, arrived hot!",2025-09-07
5762,5601,4,"Great food, arrived hot!",2025-11-09
5763,17936,5,Average experience.,2026-03-26
5764,22786,4,Value for money.,2026-07-04
5765,21255,4,Absolutely delicious.,2026-05-26
5766,14619,5,"Great food, arrived hot!",2025-05-16
5767,11838,3,Rider was polite and quick.,2024-10-03
5768,6549,4,Portion size was small.,2025-12-28
5769,17751,5,Perfect as always.,2024-03-09
5770,10102,3,Delivery was late but food was good.,2025-04-04
5771,19069,2,"Loved it, will order again.",2025-08-28
5772,7883,4,Delivery was late but food was good.,2025-01-21
5773,24959,5,Best biryani in town.,2026-02-07
5774,17838,3,"Loved it, will order again.",2026-06-03
5775,4528,2,Value for money.,2025-10-29
5776,383,4,Fresh and tasty.,2025-06-24
5777,8643,5,"Great food, arrived hot!",2025-08-27
5778,5608,4,Would not recommend.,2024-04-06
5779,17459,,Would not recommend.,2024-07-16
5780,20405,,Food was cold on arrival.,2025-08-05
5781,14617,4,Average experience.,2024-12-30
5782,22189,5,Delivery was late but food was good.,2026-04-02
5783,6878,2,Best biryani in town.,2026-04-20
5784,24015,5,Best biryani in town.,2025-07-14
5785,23442,,"Great food, arrived hot!",2024-11-01
5786,12852,5,Order was missing an item.,2024-10-20
5787,11985,4,Rider was polite and quick.,2026-06-30
5788,20862,4,Packaging could be better.,2026-01-24
5789,11759,5,Fresh and tasty.,2026-01-27
5790,7598,5,Average experience.,2025-11-05
5791,17257,5,"Great food, arrived hot!",2025-10-20
5792,13378,4,"Loved it, will order again.",2026-05-27
5793,12701,3,Order was missing an item.,2025-09-11
5794,6951,4,Packaging could be better.,2026-03-27
5795,15251,3,Would not recommend.,2025-12-30
5796,15824,4,Value for money.,2025-06-23
5797,12956,1,"Loved it, will order again.",2026-07-01
5798,19229,5,Portion size was small.,2026-05-28
5799,21156,5,Would not recommend.,2026-05-03
5800,16069,5,"Great food, arrived hot!",2025-08-22
5801,23599,,Order was missing an item.,2024-05-04
5802,7674,2,Delivery was late but food was good.,2026-03-13
5803,23967,5,"Great food, arrived hot!",2025-08-05
5804,23745,5,Best biryani in town.,2025-08-12
5805,15958,1,Order was missing an item.,2026-06-13
5806,12901,5,Packaging could be better.,2025-03-05
5807,19791,2,Would not recommend.,2024-04-15
5808,18942,,Rider was polite and quick.,2026-02-22
5809,16406,2,Order was missing an item.,2024-03-30
5810,14627,3,Value for money.,2026-04-02
5811,2839,5,Portion size was small.,2026-02-14
5812,20330,5,Packaging could be better.,27/12/2024
5813,8383,3,Best biryani in town.,2026-05-20
5814,22337,5,"Great food, arrived hot!",2025-10-18
5815,15049,3,Best biryani in town.,2026-01-02
5816,2725,5,Portion size was small.,2026-06-16
5817,15404,4,Order was missing an item.,2025-12-31
5818,9542,2,Rider was polite and quick.,2025-12-03
5819,15370,5,Packaging could be better.,2026-02-07
5820,22038,5,Absolutely delicious.,2025-10-10
5821,21392,3,Portion size was small.,2024-09-08
5822,3036,2,Rider was polite and quick.,2025-09-01
5823,13993,5,"Loved it, will order again.",2026-04-24
5824,9407,4,Value for money.,2025-06-24
5825,20656,2,Absolutely delicious.,2026-01-13
5826,12668,5,Packaging could be better.,2026-06-27
5827,10286,5,Portion size was small.,2026-06-16
5828,17550,5,Would not recommend.,2026-05-14
5829,890,5,Value for money.,2026-06-11
5830,13532,4,Best biryani in town.,2024-10-25
5831,20132,5,Packaging could be better.,2026-03-10
5832,9266,4,Order was missing an item.,2026-06-20
5833,12644,5,Best biryani in town.,2026-04-03
5834,22872,2,Food was cold on arrival.,2025-05-29
5835,21611,5,Food was cold on arrival.,2024-12-07
5836,21123,3,"Loved it, will order again.",2026-06-12
5837,12134,4,Would not recommend.,2026-06-09
5838,11257,2,Fresh and tasty.,2024-08-09
5839,9652,4,Absolutely delicious.,2026-06-20
5840,14767,4,Rider was polite and quick.,2025-04-03
5841,22130,4,Packaging could be better.,2026-04-09
5842,19861,5,"Loved it, will order again.",2026-02-26
5843,22900,5,Perfect as always.,2025-08-27
5844,12514,5,Best biryani in town.,2025-10-02
5845,3488,4,Value for money.,2026-01-31
5846,12574,5,Order was missing an item.,2025-05-08
5847,2370,4,Food was cold on arrival.,2025-07-28
5848,14203,,Value for money.,2025-02-14
5849,15539,4,Absolutely delicious.,2026-01-26
5850,7080,5,Portion size was small.,2024-10-18
5851,4798,2,Absolutely delicious.,2025-09-07
5852,10226,2,Average experience.,2024-09-15
5853,4739,4,Portion size was small.,2024-10-17
5854,15230,5,Food was cold on arrival.,2025-08-05
5855,11845,4,Delivery was late but food was good.,2025-04-21
5856,24041,1,"Loved it, will order again.",2025-06-11
5857,5956,4,Order was missing an item.,2026-02-06
5858,6075,3,Best biryani in town.,2024-03-06
5859,9705,2,Delivery was late but food was good.,2026-04-17
5860,9881,5,Food was cold on arrival.,2026-03-14
5861,6988,4,"Loved it, will order again.",2026-02-05
5862,8355,5,Delivery was late but food was good.,2025-11-09
5863,12794,5,Average experience.,2026-06-30
5864,19699,4,Best biryani in town.,2024-09-21
5865,6252,5,Fresh and tasty.,2025-12-25
5866,17254,5,Would not recommend.,2024-03-04
5867,16710,3,Rider was polite and quick.,2025-09-26
5868,7183,5,Average experience.,2025-01-23
5869,19651,,Packaging could be better.,2025-08-13
5870,6392,4,Fresh and tasty.,2026-03-03
5871,475,3,Average experience.,2025-06-11
5872,17067,2,Would not recommend.,2026-03-03
5873,14159,2,Delivery was late but food was good.,2024-06-10
5874,1385,5,Best biryani in town.,2025-01-20
5875,3407,1,Delivery was late but food was good.,2026-03-17
5876,16092,3,Order was missing an item.,2025-03-30
5877,4180,1,Fresh and tasty.,2025-05-08
5878,5166,1,"Great food, arrived hot!",2025-10-14
5879,21820,4,Absolutely delicious.,2025-12-18
5880,9091,5,Average experience.,2024-01-15
5881,5103,5,Packaging could be better.,2025-10-01
5882,22267,4,Would not recommend.,2025-05-31
5883,20506,5,Packaging could be better.,2024-01-18
5884,21199,4,"Loved it, will order again.",2025-05-07
5885,23301,4,Rider was polite and quick.,2024-01-25
5886,22663,2,Perfect as always.,01/25/2026
5887,11268,4,Packaging could be better.,2026-03-25
5888,13117,4,Perfect as always.,2026-05-04
5889,12420,1,Portion size was small.,2025-09-12
5890,6680,5,Perfect as always.,2025-02-26
5891,23978,2,Value for money.,2025-01-01
5892,23904,2,"Great food, arrived hot!",2025-09-07
5893,18103,4,Rider was polite and quick.,2024-02-27
5894,307,4,Fresh and tasty.,2026-05-17
5895,5809,4,Average experience.,2025-04-18
5896,172,4,Absolutely delicious.,2025-05-09
5897,1928,3,Absolutely delicious.,2026-06-30
5898,13876,4,Delivery was late but food was good.,2026-06-23
5899,6406,4,Average experience.,2024-04-22
5900,22667,4,Rider was polite and quick.,2025-10-15
5901,99,5,Would not recommend.,2026-06-06
5902,12777,4,Perfect as always.,2025-05-26
5903,6330,2,Portion size was small.,2026-01-02
5904,14078,3,Delivery was late but food was good.,2026-01-09
5905,7318,5,"Loved it, will order again.",2025-03-14
5906,736,1,"Loved it, will order again.",2026-06-25
5907,19477,3,Would not recommend.,2025-10-27
5908,12947,5,"Loved it, will order again.",2025-06-23
5909,17379,4,Absolutely delicious.,2025-08-04
5910,9884,5,Portion size was small.,2025-06-04
5911,21181,1,Order was missing an item.,2026-04-25
5912,22318,1,"Great food, arrived hot!",2026-04-26
5913,729,4,Food was cold on arrival.,2026-05-23
5914,13016,5,Delivery was late but food was good.,2025-10-18
5915,500,5,Order was missing an item.,2026-04-13
5916,9578,5,Value for money.,2025-04-13
5917,10576,2,Would not recommend.,2025-09-12
5918,3770,1,Food was cold on arrival.,2025-12-22
5919,22114,5,Best biryani in town.,2025-08-02
5920,10887,5,Order was missing an item.,2025-10-07
5921,9434,4,Best biryani in town.,2026-02-07
5922,8872,3,Food was cold on arrival.,2026-04-01
5923,20476,5,Value for money.,2026-04-30
5924,1943,5,Packaging could be better.,2025-10-13
5925,2605,,Perfect as always.,2026-02-23
5926,23806,3,Food was cold on arrival.,2025-02-25
5927,23440,5,Best biryani in town.,2024-06-23
5928,9804,4,Would not recommend.,2026-01-02
5929,12509,3,Rider was polite and quick.,2026-01-25
5930,12928,5,Delivery was late but food was good.,2024-12-10
5931,23410,3,Portion size was small.,2024-12-10
5932,255,4,"Loved it, will order again.",2026-06-07
5933,10165,2,Absolutely delicious.,2026-07-02
5934,3189,3,Best biryani in town.,2025-09-21
5935,14351,5,Fresh and tasty.,2024-10-01
5936,10650,4,Portion size was small.,2025-10-16
5937,375,5,Would not recommend.,2026-04-24
5938,4078,4,Best biryani in town.,2026-06-23
5939,15843,5,Absolutely delicious.,2026-06-18
5940,7871,5,Delivery was late but food was good.,2025-09-19
5941,13203,4,Best biryani in town.,2026-06-30
5942,21919,4,"Great food, arrived hot!",2024-09-25
5943,8869,3,Portion size was small.,2026-06-29
5944,3726,5,Delivery was late but food was good.,2025-08-04
5945,7851,4,Order was missing an item.,2026-04-29
5946,13647,,Average experience.,2025-09-25
5947,14191,5,Average experience.,2026-04-13
5948,6862,5,"Great food, arrived hot!",2025-12-28
5949,11245,4,Would not recommend.,2026-06-20
5950,6497,4,Absolutely delicious.,2025-07-24
5951,14003,4,Average experience.,2025-12-18
5952,2566,,Absolutely delicious.,2025-05-19
5953,9459,5,Food was cold on arrival.,2026-07-01
5954,853,5,Rider was polite and quick.,2026-01-19
5955,24289,4,Order was missing an item.,2025-11-30
5956,481,5,Absolutely delicious.,2026-01-09
5957,15938,5,Delivery was late but food was good.,2025-10-02
5958,20235,5,Packaging could be better.,2025-07-21
5959,16580,2,Value for money.,2025-09-30
5960,4120,4,Portion size was small.,2025-08-24
5961,5946,4,Would not recommend.,2026-05-24
5962,4867,4,Value for money.,2024-09-14
5963,2131,3,Best biryani in town.,2025-05-28
5964,1091,5,Fresh and tasty.,2026-06-15
5965,14386,4,Would not recommend.,2026-06-01
5966,872,1,Order was missing an item.,2026-02-10
5967,24620,3,Absolutely delicious.,2026-03-15
5968,6047,4,Rider was polite and quick.,2024-09-30
5969,5644,5,Order was missing an item.,2026-05-31
5970,22759,5,Order was missing an item.,2024-07-11
5971,19604,5,Rider was polite and quick.,2024-04-24
5972,2497,4,Order was missing an item.,2024-11-23
5973,24299,3,"Loved it, will order again.",2025-08-25
5974,14982,2,Average experience.,2025-09-29
5975,8269,1,Delivery was late but food was good.,2026-01-18
5976,4051,5,"Loved it, will order again.",2026-07-10
5977,20424,,"Loved it, will order again.",2026-04-09
5978,22814,5,Value for money.,2026-04-19
5979,7399,4,Delivery was late but food was good.,2025-07-04
5980,20658,5,Rider was polite and quick.,2025-04-15
5981,15800,4,"Loved it, will order again.",2026-06-04
5982,9998,1,Order was missing an item.,2026-06-05
5983,23254,4,Absolutely delicious.,2025-02-14
5984,14679,1,Average experience.,2026-02-22
5985,8199,3,Order was missing an item.,2025-04-30
5986,23619,5,Would not recommend.,2025-10-28
5987,21686,4,"Loved it, will order again.",2026-06-13
5988,11079,3,Average experience.,2025-12-19
5989,8039,5,Delivery was late but food was good.,2026-07-05
5990,4671,5,Delivery was late but food was good.,2025-11-10
5991,3369,5,Best biryani in town.,2025-02-04
5992,17255,1,Portion size was small.,2026-01-28
5993,28,4,Delivery was late but food was good.,2026-04-22
5994,13973,4,Fresh and tasty.,2025-10-15
5995,24202,4,Absolutely delicious.,2026-03-30
5996,22234,,"Great food, arrived hot!",2025-09-25
5997,1662,4,Fresh and tasty.,2026-03-26
5998,9492,4,"Great food, arrived hot!",2024-11-08
5999,18335,5,Perfect as always.,2025-06-02
6000,17030,,"Great food, arrived hot!",2026-02-03
6001,2542,4,"Loved it, will order again.",2024-10-10
6002,7509,1,Portion size was small.,2026-04-17
6003,24721,4,Food was cold on arrival.,2025-12-17
6004,19600,4,Fresh and tasty.,2026-02-05
6005,7881,4,Delivery was late but food was good.,2026-07-06
6006,23622,2,Absolutely delicious.,2025-12-09
6007,24347,2,Order was missing an item.,2025-08-15
6008,16666,5,"Great food, arrived hot!",2025-03-29
6009,16314,3,"Great food, arrived hot!",2025-02-20
6010,18107,4,Would not recommend.,2026-01-06
6011,6675,2,Value for money.,2025-07-14
6012,11524,1,Perfect as always.,2026-06-11
